"work_zip","employer","employer_zip","diff_cases","total_cases","diff_pct","employer_lat","employer_long","employer_address","work_long","work_lat","work_address"
"52499","ERNST & YOUNG U.S. LLP","07094",2,806,0.25,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-91.7064481,42.0247132,"Cedar Rapids, IA 52499, USA"
"52499","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-91.7064481,42.0247132,"Cedar Rapids, IA 52499, USA"
"52499","SYNTEL CONSULTING INC.","48083",2,535,0.37,42.5496035,-83.1112798,"Troy, MI 48083, USA",-91.7064481,42.0247132,"Cedar Rapids, IA 52499, USA"
"52761","L&T TECHNOLOGY SERVICES LIMITED","08817",3,239,1.26,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-90.9438468,41.4774192,"Muscatine, IA 52761, USA"
"52802","DELOITTE CONSULTING LLP","19103",2,870,0.23,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-90.634631,41.4945351,"Davenport, IA 52802, USA"
"52802","L&T TECHNOLOGY SERVICES LIMITED","08817",6,239,2.51,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-90.634631,41.4945351,"Davenport, IA 52802, USA"
"53045","SYNTEL CONSULTING INC.","48083",1,535,0.19,42.5496035,-83.1112798,"Troy, MI 48083, USA",-88.1584129,43.0532825,"Brookfield, WI 53045, USA"
"53051","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-88.1096118,43.1397761,"Menomonee Falls, WI 53051, USA"
"53051","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-88.1096118,43.1397761,"Menomonee Falls, WI 53051, USA"
"53051","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-88.1096118,43.1397761,"Menomonee Falls, WI 53051, USA"
"53092","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-87.9530849,43.2145528,"Mequon, WI 53092, USA"
"53095","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-88.148657,43.3724402,"West Bend, WI 53095, USA"
"53118","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-88.4984991,42.9902388,"Dousman, WI 53118, USA"
"53172","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-87.8647961,42.9121206,"South Milwaukee, WI 53172, USA"
"53188","CAPGEMINI AMERICA INC","60606",6,1266,0.47,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-88.2947675,43.0165459,"Waukesha, WI 53188, USA"
"53188","TECH MAHINDRA (AMERICAS), INC.","75093",1,283,0.35,33.0386278,-96.8243812,"Plano, TX 75093, USA",-88.2947675,43.0165459,"Waukesha, WI 53188, USA"
"53189","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-88.2655845,42.9480628,"Waukesha, WI 53189, USA"
"53202","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-87.8991514,43.0439776,"Milwaukee, WI 53202, USA"
"53202","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",2,220,0.91,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-87.8991514,43.0439776,"Milwaukee, WI 53202, USA"
"53202","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-87.8991514,43.0439776,"Milwaukee, WI 53202, USA"
"53202","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-87.8991514,43.0439776,"Milwaukee, WI 53202, USA"
"53202","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-87.8991514,43.0439776,"Milwaukee, WI 53202, USA"
"53203","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-87.9163191,43.0418635,"Milwaukee, WI 53203, USA"
"53203","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-87.9163191,43.0418635,"Milwaukee, WI 53203, USA"
"53204","HCL AMERICA, INC.","94085",2,799,0.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-87.9285777,43.0153807,"Milwaukee, WI 53204, USA"
"53204","IBM INDIA PRIVATE LIMITED","27709",5,676,0.74,35.8908636,-78.8665733,"Durham, NC 27709, USA",-87.9285777,43.0153807,"Milwaukee, WI 53204, USA"
"53204","CAPGEMINI AMERICA INC","60606",14,1266,1.11,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-87.9285777,43.0153807,"Milwaukee, WI 53204, USA"
"53204","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-87.9285777,43.0153807,"Milwaukee, WI 53204, USA"
"53204","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-87.9285777,43.0153807,"Milwaukee, WI 53204, USA"
"53208","HCL AMERICA, INC.","94085",6,799,0.75,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-87.962884,43.0499798,"Milwaukee, WI 53208, USA"
"53208","ACCENTURE LLP","60601",4,1274,0.31,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-87.962884,43.0499798,"Milwaukee, WI 53208, USA"
"53208","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-87.962884,43.0499798,"Milwaukee, WI 53208, USA"
"53209","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-87.9432837,43.1272254,"Milwaukee, WI 53209, USA"
"53214","KPMG LLP","75201",1,198,0.51,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-88.0167406,43.0169374,"Milwaukee, WI 53214, USA"
"53214","RANDSTAD TECHNOLOGIES, LP","01801",2,168,1.19,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-88.0167406,43.0169374,"Milwaukee, WI 53214, USA"
"53222","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-88.0363086,43.0852217,"Milwaukee, WI 53222, USA"
"53223","WIPRO LIMITED","08816",3,833,0.36,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-87.9824758,43.1666739,"Milwaukee, WI 53223, USA"
"53226","TECH MAHINDRA (AMERICAS), INC.","75093",2,119,1.68,33.0386278,-96.8243812,"Plano, TX 75093, USA",-88.0411993,43.0513426,"Milwaukee, WI 53226, USA"
"53226","TECH MAHINDRA (AMERICAS), INC.","75093",3,283,1.06,33.0386278,-96.8243812,"Plano, TX 75093, USA",-88.0411993,43.0513426,"Milwaukee, WI 53226, USA"
"53226","TECH MAHINDRA (AMERICAS), INC.","75093",5,217,2.3,33.0386278,-96.8243812,"Plano, TX 75093, USA",-88.0411993,43.0513426,"Milwaukee, WI 53226, USA"
"53226","CAPGEMINI AMERICA INC","60606",4,1266,0.32,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-88.0411993,43.0513426,"Milwaukee, WI 53226, USA"
"53290","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-87.9137137,43.0371135,"Milwaukee, WI 53290, USA"
"53403","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-87.8058402,42.6964412,"Racine, WI 53403, USA"
"53406","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-87.8647961,42.736631,"Racine, WI 53406, USA"
"53562","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-89.5308903,43.1156039,"Middleton, WI 53562, USA"
"53590","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-89.189643,43.1912263,"Sun Prairie, WI 53590, USA"
"53596","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-89.2627572,43.1947449,"Sun Prairie, WI 53596, USA"
"53703","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-89.3724769,43.0833196,"Madison, WI 53703, USA"
"53704","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-89.3511495,43.1438143,"Madison, WI 53704, USA"
"53705","COMPUNNEL SOFTWARE GROUP, INC.","08536",3,218,1.38,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-89.4600369,43.0716332,"Madison, WI 53705, USA"
"53705","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",3,268,1.12,30.5368372,-96.3013432,"College Station, TX 77845, USA",-89.4600369,43.0716332,"Madison, WI 53705, USA"
"53705","SYNTEL CONSULTING INC.","48083",10,535,1.87,42.5496035,-83.1112798,"Troy, MI 48083, USA",-89.4600369,43.0716332,"Madison, WI 53705, USA"
"53707","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-89.3199999,43.1,"Madison, WI 53707, USA"
"53707","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-89.3199999,43.1,"Madison, WI 53707, USA"
"53718","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-89.2562239,43.0850514,"Madison, WI 53718, USA"
"53783","ERNST & YOUNG U.S. LLP","07094",2,806,0.25,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-89.2906603,43.1567818,"Madison, WI 53783, USA"
"53783","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-89.2906603,43.1567818,"Madison, WI 53783, USA"
"53783","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2586184,-85.5457689,"Louisville, KY 40223, USA",-89.2906603,43.1567818,"Madison, WI 53783, USA"
"54115","SYNTEL CONSULTING INC.","48083",3,161,1.86,42.5496035,-83.1112798,"Troy, MI 48083, USA",-88.0705319,44.401935,"De Pere, WI 54115, USA"
"54115","SYNTEL CONSULTING INC.","48083",2,535,0.37,42.5496035,-83.1112798,"Troy, MI 48083, USA",-88.0705319,44.401935,"De Pere, WI 54115, USA"
"54301","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-88.0167406,44.4812116,"Green Bay, WI 54301, USA"
"54313","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-88.1096118,44.5910639,"Green Bay, WI 54313, USA"
"54344","SYNTEL CONSULTING INC.","48083",1,535,0.19,42.5496035,-83.1112798,"Troy, MI 48083, USA",-88.1157149,44.4227486,"Green Bay, WI 54344, USA"
"54401","L&T TECHNOLOGY SERVICES LIMITED","08817",2,239,0.84,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-89.7192132,44.9810012,"Wausau, WI 54401, USA"
"54401","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-89.7192132,44.9810012,"Wausau, WI 54401, USA"
"54401","HEXAWARE TECHNOLOGIES, INC.","08830",1,194,0.52,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-89.7192132,44.9810012,"Wausau, WI 54401, USA"
"54452","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-89.736281,45.1865855,"Merrill, WI 54452, USA"
"54452","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-89.736281,45.1865855,"Merrill, WI 54452, USA"
"54456","CUMMINS INC.","37214",1,120,0.83,36.1410253,-86.6711817,"Nashville, TN 37214, USA",-90.6393702,44.5107293,"Neillsville, WI 54456, USA"
"54494","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-89.8172797,44.3837264,"Wisconsin Rapids, WI 54494, USA"
"54601","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-91.1544963,43.8041647,"La Crosse, WI 54601, USA"
"54701","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-91.5015009,44.7470586,"Eau Claire, WI 54701, USA"
"5478","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",128.9329084,35.1385561,"5478 Daejeo 2(i)-dong, Gangseo-gu, Busan, South Korea"
"54936","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-88.45,43.77,"Fond du Lac, WI 54936, USA"
"54956","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-88.5178518,44.2003965,"Neenah, WI 54956, USA"
"55021","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-93.2986106,44.3139974,"Faribault, MN 55021, USA"
"55077","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-93.0706128,44.8478826,"Inver Grove Heights, MN 55077, USA"
"55082","CAPGEMINI AMERICA INC","60606",4,1266,0.32,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-92.8470124,45.0579684,"Stillwater, MN 55082, USA"
"55092","L&T TECHNOLOGY SERVICES LIMITED","08817",3,239,1.26,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-93.0886456,45.3422963,"Wyoming, MN 55092, USA"
"55101","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-93.0901841,44.9513188,"St Paul, MN 55101, USA"
"55102","ACCENTURE LLP","60601",3,1274,0.24,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-93.1127413,44.9343827,"St Paul, MN 55102, USA"
"55102","IBM INDIA PRIVATE LIMITED","27709",4,676,0.59,35.8908636,-78.8665733,"Durham, NC 27709, USA",-93.1127413,44.9343827,"St Paul, MN 55102, USA"
"55102","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-93.1127413,44.9343827,"St Paul, MN 55102, USA"
"55110","CUMMINS INC.","37214",1,120,0.83,36.1410253,-86.6711817,"Nashville, TN 37214, USA",-93.0112457,45.0911599,"St Paul, MN 55110, USA"
"55112","CAPGEMINI AMERICA INC","60606",5,1266,0.39,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-93.2015176,45.0766457,"St Paul, MN 55112, USA"
"55112","IBM INDIA PRIVATE LIMITED","27709",12,676,1.78,35.8908636,-78.8665733,"Durham, NC 27709, USA",-93.2015176,45.0766457,"St Paul, MN 55112, USA"
"55112","DELOITTE CONSULTING LLP","19103",3,870,0.34,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-93.2015176,45.0766457,"St Paul, MN 55112, USA"
"55112","V-SOFT CONSULTING GROUP, INC","40222",2,140,1.43,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-93.2015176,45.0766457,"St Paul, MN 55112, USA"
"55112","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-93.2015176,45.0766457,"St Paul, MN 55112, USA"
"55112","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-93.2015176,45.0766457,"St Paul, MN 55112, USA"
"55113","HCL AMERICA, INC.","94085",6,799,0.75,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-93.1640525,45.0122826,"St Paul, MN 55113, USA"
"55113","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-93.1640525,45.0122826,"St Paul, MN 55113, USA"
"55114","ERNST & YOUNG U.S. LLP","07094",2,806,0.25,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-93.1968394,44.967043,"St Paul, MN 55114, USA"
"55117","CAPGEMINI AMERICA INC","60606",4,1266,0.32,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-93.0962099,44.9908014,"St Paul, MN 55117, USA"
"55120","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-93.1478514,44.8727363,"St Paul, MN 55120, USA"
"55121","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-93.1528692,44.8492361,"St Paul, MN 55121, USA"
"55121","V-SOFT CONSULTING GROUP, INC","40222",3,140,2.14,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-93.1528692,44.8492361,"St Paul, MN 55121, USA"
"55121","HEXAWARE TECHNOLOGIES, INC.","08830",3,194,1.55,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-93.1528692,44.8492361,"St Paul, MN 55121, USA"
"55123","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-93.1277854,44.7984858,"St Paul, MN 55123, USA"
"55123","TECH MAHINDRA (AMERICAS), INC.","75093",7,283,2.47,33.0386278,-96.8243812,"Plano, TX 75093, USA",-93.1277854,44.7984858,"St Paul, MN 55123, USA"
"55125","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-92.9475662,44.915423,"St Paul, MN 55125, USA"
"55125","WIPRO LIMITED","08816",5,833,0.6,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-92.9475662,44.915423,"St Paul, MN 55125, USA"
"55126","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-93.1430879,45.0969691,"St Paul, MN 55126, USA"
"55126","CUMMINS INC.","37214",3,120,2.5,36.1410253,-86.6711817,"Nashville, TN 37214, USA",-93.1430879,45.0969691,"St Paul, MN 55126, USA"
"55126","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-93.1430879,45.0969691,"St Paul, MN 55126, USA"
"55144","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-92.9960732,44.9508008,"St Paul, MN 55144, USA"
"55144","ACCENTURE LLP","60601",5,1274,0.39,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-92.9960732,44.9508008,"St Paul, MN 55144, USA"
"55318","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-93.642048,44.8113419,"Chaska, MN 55318, USA"
"55343","ACCENTURE LLP","60601",9,1274,0.71,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-93.4296446,44.9019949,"Hopkins, MN 55343, USA"
"55343","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-93.4296446,44.9019949,"Hopkins, MN 55343, USA"
"55343","DELOITTE CONSULTING LLP","19103",2,870,0.23,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-93.4296446,44.9019949,"Hopkins, MN 55343, USA"
"55343","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-93.4296446,44.9019949,"Hopkins, MN 55343, USA"
"55344","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-93.4094629,44.865243,"Eden Prairie, MN 55344, USA"
"55344","CAPGEMINI AMERICA INC","60606",13,1266,1.03,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-93.4094629,44.865243,"Eden Prairie, MN 55344, USA"
"55344","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-93.4094629,44.865243,"Eden Prairie, MN 55344, USA"
"55344","CIBER, INC.","80111",2,101,1.98,39.6166715,-104.8746508,"Englewood, CO 80111, USA",-93.4094629,44.865243,"Eden Prairie, MN 55344, USA"
"55344","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-93.4094629,44.865243,"Eden Prairie, MN 55344, USA"
"55344","RANDSTAD TECHNOLOGIES, LP","01801",2,168,1.19,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-93.4094629,44.865243,"Eden Prairie, MN 55344, USA"
"55345","CAPGEMINI AMERICA INC","60606",4,1266,0.32,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-93.4902391,44.9188292,"Minnetonka, MN 55345, USA"
"55391","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-93.5318232,44.9548648,"Wayzata, MN 55391, USA"
"55401","IBM INDIA PRIVATE LIMITED","27709",4,676,0.59,35.8908636,-78.8665733,"Durham, NC 27709, USA",-93.2693572,44.9836543,"Minneapolis, MN 55401, USA"
"55401","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-93.2693572,44.9836543,"Minneapolis, MN 55401, USA"
"55401","ACCENTURE LLP","60601",9,1274,0.71,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-93.2693572,44.9836543,"Minneapolis, MN 55401, USA"
"55402","DELOITTE & TOUCHE LLP","19103",5,353,1.42,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-93.269686,44.9754804,"Minneapolis, MN 55402, USA"
"55402","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",3,220,1.36,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-93.269686,44.9754804,"Minneapolis, MN 55402, USA"
"55402","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-93.269686,44.9754804,"Minneapolis, MN 55402, USA"
"55402","IBM CORPORATION","27709",3,227,1.32,35.8908636,-78.8665733,"Durham, NC 27709, USA",-93.269686,44.9754804,"Minneapolis, MN 55402, USA"
"55402","SYNTEL CONSULTING INC.","48083",9,535,1.68,42.5496035,-83.1112798,"Troy, MI 48083, USA",-93.269686,44.9754804,"Minneapolis, MN 55402, USA"
"55402","CAPGEMINI AMERICA INC","60606",5,1266,0.39,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-93.269686,44.9754804,"Minneapolis, MN 55402, USA"
"55402","SYNTEL CONSULTING INC.","48083",3,161,1.86,42.5496035,-83.1112798,"Troy, MI 48083, USA",-93.269686,44.9754804,"Minneapolis, MN 55402, USA"
"55402","DELOITTE CONSULTING LLP","19103",6,870,0.69,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-93.269686,44.9754804,"Minneapolis, MN 55402, USA"
"55403","RELIABLE SOFTWARE RESOURCES, INC.","48167",2,116,1.72,42.4312595,-83.483215,"Northville, MI 48167, USA",-93.2878982,44.9691279,"Minneapolis, MN 55403, USA"
"55403","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-93.2878982,44.9691279,"Minneapolis, MN 55403, USA"
"55405","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-93.3080409,44.9685475,"Minneapolis, MN 55405, USA"
"55414","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-93.2157342,44.978175,"Minneapolis, MN 55414, USA"
"55415","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",4,268,1.49,30.5368372,-96.3013432,"College Station, TX 77845, USA",-93.2571034,44.9758391,"Minneapolis, MN 55415, USA"
"55415","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-93.2571034,44.9758391,"Minneapolis, MN 55415, USA"
"55415","RANDSTAD TECHNOLOGIES, LP","01801",2,168,1.19,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-93.2571034,44.9758391,"Minneapolis, MN 55415, USA"
"55416","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-93.3439291,44.9465193,"Minneapolis, MN 55416, USA"
"55416","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-93.3439291,44.9465193,"Minneapolis, MN 55416, USA"
"55416","HCL AMERICA, INC.","94085",3,799,0.38,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-93.3439291,44.9465193,"Minneapolis, MN 55416, USA"
"55421","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-93.2599459,45.0563001,"Minneapolis, MN 55421, USA"
