Year,Month,State,Utility Number,Utility Name,Data Status,Residential.Capacity,Commercial.Capacity,Industrial.Capacity,Transportation.Capacity,Total.Capacity,Residential.Customers,Commercial.Customers,Industrial.Customers,Transportation.Customers,Total.Customers
2015,7,NV,2008,City of Boulder City - (NV),Final,0.014,0.331,0.000,0.000,0.345,5,3,0,0,8
2015,7,NV,13073,"Mt Wheeler Power, Inc",Final,0.017,0.122,0.000,0.000,0.139,3,5,0,0,8
2015,7,NV,13407,Nevada Power Co,Final,48.365,19.387,7.817,0.000,75.569,"8,453",349,77,0,"8,879"
2015,7,NV,17166,Sierra Pacific Power Co,Final,5.685,35.269,0.483,0.000,41.437,"1,226",498,4,0,"1,728"
2015,7,NV,19840,"Valley Electric Assn, Inc",Final,0.851,0.091,0.000,0.000,0.942,128,12,0,0,140
2015,7,NV,99999,State Adjustment,Final,0.364,.,0.029,.,0.393,.,.,.,.,.
2015,7,NY,3249,Central Hudson Gas & Elec Corp,Final,25.189,12.382,0.000,0.000,37.571,"3,670",337,0,0,"4,007"
2015,7,NY,4226,Consolidated Edison Co-NY Inc,Final,27.448,38.071,0.000,0.000,65.519,"3,896",756,0,0,"4,652"
2015,7,NY,11171,Long Island Power Authority,Final,101.518,30.217,0.000,0.000,131.735,"16,426",976,0,0,"17,402"
2015,7,NY,13511,New York State Elec & Gas Corp,Final,21.711,30.178,0.000,0.000,51.889,"3,187",476,0,0,"3,663"
2015,7,NY,13573,Niagara Mohawk Power Corp.,Final,51.233,57.340,7.650,0.000,116.223,"7,287","1,221",22,0,"8,530"
2015,7,NY,14154,Orange & Rockland Utils Inc,Final,16.597,5.937,0.760,0.000,23.294,"2,403",103,1,0,"2,507"
2015,7,NY,16183,Rochester Gas & Electric Corp,Final,2.532,7.389,0.000,0.000,9.921,409,106,0,0,515
2015,7,NY,99999,State Adjustment,Final,0.070,.,0.033,.,0.103,.,.,.,.,.
2015,7,OH,3542,Duke Energy Ohio Inc,Final,1.763,14.042,0.000,0.000,15.805,354,144,0,0,498
2015,7,OH,3755,Cleveland Electric Illum Co,Final,0.742,6.440,1.283,0.000,8.465,128,81,6,0,215
2015,7,OH,4922,Dayton Power & Light Co,Final,0.978,6.459,0.000,0.000,7.437,178,59,0,0,237
2015,7,OH,13998,Ohio Edison Co,Final,2.614,14.067,3.597,0.000,20.278,332,126,7,0,465
2015,7,OH,14006,Ohio Power Co,Final,3.981,21.233,11.110,0.000,36.324,587,210,27,0,824
2015,7,OH,18997,The Toledo Edison Co,Final,0.511,11.170,1.864,0.000,13.545,80,70,3,0,153
2015,7,OH,99999,State Adjustment,Final,1.271,0.354,0.250,.,1.875,.,.,.,.,.
2015,7,OK,5860,Empire District Electric Co,Final,0.000,0.005,0.000,0.000,0.005,0,1,0,0,1
2015,7,OK,13734,Northeast Oklahoma Electric Co,Final,0.076,0.005,0.000,0.000,0.081,22,1,0,0,23
2015,7,OK,14062,Oklahoma Electric Coop Inc,Final,0.221,0.000,0.000,0.000,0.221,57,0,0,0,57
2015,7,OK,14063,Oklahoma Gas & Electric Co,Final,0.838,0.791,0.000,0.000,1.629,212,32,0,0,244
2015,7,OK,15474,Public Service Co of Oklahoma,Final,0.417,0.191,0.000,0.000,0.608,102,15,0,0,117
2015,7,OK,19785,Verdigris Valley Elec Coop Inc,Final,0.082,0.000,0.000,0.000,0.082,14,0,0,0,14
2015,7,OK,99999,State Adjustment,Final,0.302,0.066,.,.,0.368,.,.,.,.,.
2015,7,OR,6022,City of Eugene - (OR),Final,1.286,0.632,0.000,0.000,1.918,237,22,0,0,259
2015,7,OR,9191,Idaho Power Co,Final,0.019,0.144,0.213,0.000,0.376,7,7,3,0,17
2015,7,OR,14354,PacifiCorp,Final,14.980,21.213,2.337,0.000,38.530,"3,514",568,118,0,"4,200"
2015,7,OR,15248,Portland General Electric Co,Final,21.883,15.581,0.000,0.000,37.464,"4,664",331,0,0,"4,995"
2015,7,OR,18260,Surprise Valley Electrification,Final,0.015,0.015,0.000,0.000,0.030,1,1,0,0,2
2015,7,OR,28541,Clatskanie Peoples Util Dist,Final,0.004,0.000,0.000,0.000,0.004,1,0,0,0,1
2015,7,OR,40437,Emerald People's Utility Dist,Final,0.244,0.076,0.000,0.000,0.320,60,8,0,0,68
2015,7,OR,99999,State Adjustment,Final,2.936,0.970,0.265,.,4.171,.,.,.,.,.
2015,7,PA,3597,Citizens Electric Co - (PA),Final,0.120,0.570,0.003,0.000,0.693,17,6,1,0,24
2015,7,PA,5487,Duquesne Light Co,Final,1.619,2.267,1.327,0.000,5.213,260,49,1,0,310
2015,7,PA,12390,Metropolitan Edison Co,Final,13.931,13.522,8.520,0.000,35.973,"1,558",202,15,0,"1,775"
2015,7,PA,14711,Pennsylvania Electric Co,Final,2.639,3.389,2.610,0.000,8.638,355,70,2,0,427
2015,7,PA,14715,PPL Electric Utilities Corp,Final,21.503,65.416,10.192,0.000,97.111,"3,049",502,44,0,"3,595"
2015,7,PA,14716,Pennsylvania Power Co,Final,0.405,1.474,0.030,0.000,1.909,49,19,1,0,69
2015,7,PA,14940,PECO Energy Co,Final,18.080,17.220,23.830,0.000,59.130,"2,419",259,32,0,"2,710"
2015,7,PA,15045,Pike County Light & Power Co,Final,0.021,0.021,0.000,0.000,0.042,3,1,0,0,4
2015,7,PA,19390,"UGI Utilities, Inc",Final,0.450,0.322,0.160,0.000,0.932,73,9,3,0,85
2015,7,PA,20334,Wellsborough Electric Co,Final,0.032,0.020,0.000,0.000,0.052,7,3,0,0,10
2015,7,PA,20387,West Penn Power Company,Final,3.338,1.690,0.861,0.000,5.889,440,39,5,0,484
2015,7,PA,99999,State Adjustment,Final,2.550,0.521,.,.,3.071,.,.,.,.,.
2015,7,RI,1857,Block Island Power Co,Final,0.010,0.000,0.000,0.000,0.010,2,0,0,0,2
2015,7,RI,13214,The Narragansett Electric Co,Final,1.992,11.558,0.000,0.000,13.550,419,126,0,0,545
2015,7,RI,99999,State Adjustment,Final,0.069,.,.,.,0.069,.,.,.,.,.
2015,7,SC,1613,Berkeley Electric Coop Inc,Final,0.207,0.000,0.000,0.000,0.207,37,0,0,0,37
2015,7,SC,3046,Duke Energy Progress - (NC),Final,0.010,0.057,0.000,0.000,0.067,4,4,0,0,8
2015,7,SC,5416,"Duke Energy Carolinas, LLC",Final,0.842,0.543,0.000,0.000,1.385,181,37,0,0,218
2015,7,SC,14398,Palmetto Electric Coop Inc,Final,0.063,0.027,0.000,0.000,0.090,11,2,0,0,13
2015,7,SC,17539,South Carolina Electric&Gas Company,Final,1.505,0.000,0.000,0.000,1.505,348,0,0,0,348
2015,7,SC,17543,South Carolina Public Service Authority,Final,0.009,0.000,0.044,0.000,0.053,2,0,1,0,3
2015,7,SC,99999,State Adjustment,Final,1.016,0.199,.,.,1.215,.,.,.,.,.
2015,7,SD,1769,"Black Hills Electric Coop, Inc",Final,0.030,0.000,0.000,0.000,0.030,6,0,0,0,6
2015,7,SD,13337,Nebraska Public Power District,Final,0.000,0.010,0.000,0.000,0.010,0,1,0,0,1
2015,7,SD,14232,Otter Tail Power Co,Final,0.003,0.042,0.000,0.000,0.045,1,3,0,0,4
2015,7,SD,17267,Sioux Valley SW Elec Coop,Final,0.076,0.004,0.000,0.000,0.080,13,5,0,0,18
2015,7,SD,19293,Southeastern Electric Coop Inc - (SD),Final,0.000,0.020,0.000,0.000,0.020,0,2,0,0,2
2015,7,SD,20401,West River Electric Assn Inc,Final,0.110,0.160,0.000,0.000,0.270,23,2,0,0,25
2015,7,SD,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,7,TN,10331,Kingsport Power Co,Final,0.065,0.146,0.000,0.000,0.211,9,6,0,0,15
2015,7,TN,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,7,TX,5701,El Paso Electric Co,Final,3.013,2.105,0.000,0.000,5.118,671,66,0,0,737
2015,7,TX,16604,City of San Antonio - (TX),Final,13.382,10.996,0.000,0.000,24.378,"2,443",300,0,0,"2,743"
2015,7,TX,17008,Sharyland Utilities LP,Final,0.409,0.050,0.000,0.000,0.459,63,8,0,0,71
2015,7,TX,17698,Southwestern Electric Power Co,Final,0.197,0.436,0.000,0.000,0.633,28,20,0,0,48
2015,7,TX,44372,Oncor Electric Delivery Company LLC,Final,25.104,30.457,0.000,0.000,55.561,"4,660",526,0,0,"5,186"
2015,7,TX,55937,Entergy Texas Inc.,Final,0.695,0.293,0.000,0.000,0.988,143,19,0,0,162
2015,7,TX,99999,State Adjustment,Final,36.152,8.602,.,.,44.754,.,.,.,.,.
2015,7,UT,2010,City of Bountiful,Final,0.274,0.027,0.000,0.000,0.301,47,2,0,0,49
2015,7,UT,11135,City of Logan - (UT),Final,0.035,0.040,0.000,0.000,0.075,16,1,0,0,17
2015,7,UT,12866,Moon Lake Electric Assn Inc,Final,0.006,0.020,0.000,0.000,0.026,4,1,0,0,5
2015,7,UT,14354,PacifiCorp,Final,21.471,15.632,2.339,0.000,39.442,"4,516",428,34,0,"4,978"
2015,7,UT,15444,Provo City Corp,Final,0.436,0.000,0.000,0.000,0.436,74,0,0,0,74
2015,7,UT,17845,City of Springville - (UT),Final,0.082,0.006,0.000,0.000,0.088,18,1,0,0,19
2015,7,UT,17874,City of St George,Final,0.460,0.660,0.000,0.000,1.120,89,12,0,0,101
2015,7,UT,18206,Strawberry Electric Serv Dist,Final,0.180,0.000,0.000,0.000,0.180,36,0,0,0,36
2015,7,UT,99999,State Adjustment,Final,1.751,0.954,0.334,.,3.039,.,.,.,.,.
2015,7,VA,84,A & N Electric Coop,Final,0.068,0.140,0.000,0.000,0.208,20,9,0,0,29
2015,7,VA,733,Appalachian Power Co,Final,2.180,3.307,0.083,0.000,5.570,449,51,1,0,501
2015,7,VA,17066,Shenandoah Valley Elec Coop,Final,1.161,0.066,0.000,0.000,1.227,151,6,0,0,157
2015,7,VA,19876,Virginia Electric & Power Co,Final,5.546,4.583,0.019,0.000,10.148,"1,242",159,1,0,"1,402"
2015,7,VA,19882,Virginia Tech Electric Service,Final,0.118,0.108,0.000,0.000,0.226,30,4,0,0,34
2015,7,VA,40228,Rappahannock Electric Coop,Final,1.022,0.157,0.000,0.000,1.179,193,10,0,0,203
2015,7,VA,99999,State Adjustment,Final,2.335,1.242,0.166,.,3.743,.,.,.,.,.
2015,7,VT,2548,City of Burlington Electric - (VT),Final,0.250,0.809,0.038,0.000,1.097,68,32,1,0,101
2015,7,VT,7601,Green Mountain Power Corp,Final,27.163,14.040,0.197,0.000,41.400,"3,670",277,4,0,"3,951"
2015,7,VT,19791,"Vermont Electric Cooperative, Inc",Final,3.201,1.186,0.000,0.000,4.387,521,34,0,0,555
2015,7,VT,99999,State Adjustment,Final,2.937,0.230,.,.,3.167,.,.,.,.,.
2015,7,WA,3660,PUD No 1 of Clark County - (WA),Final,1.518,0.190,0.000,0.000,1.708,320,14,0,0,334
2015,7,WA,14354,PacifiCorp,Final,1.665,0.899,0.026,0.000,2.590,262,49,3,0,314
2015,7,WA,15500,Puget Sound Energy Inc,Final,17.799,3.248,0.000,0.000,21.047,"3,024",230,0,0,"3,254"
2015,7,WA,16868,City of Seattle - (WA),Final,6.720,1.880,0.000,0.000,8.600,"1,855",135,0,0,"1,990"
2015,7,WA,17470,PUD 1 of Snohomish County,Final,4.255,0.534,0.000,0.000,4.789,683,68,0,0,751
2015,7,WA,18429,City of Tacoma  - (WA),Final,0.702,0.126,0.000,0.000,0.828,167,9,0,0,176
2015,7,WA,20169,Avista Corp,Final,1.003,0.382,0.000,0.000,1.385,200,31,0,0,231
2015,7,WA,99999,State Adjustment,Final,6.489,0.574,0.027,.,7.090,.,.,.,.,.
2015,7,WI,4715,Dahlberg Light & Power Co,Final,0.028,0.000,0.000,0.000,0.028,5,0,0,0,5
2015,7,WI,5574,East Central Energy,Final,0.054,0.000,0.000,0.000,0.054,8,0,0,0,8
2015,7,WI,11479,Madison Gas & Electric Co,Final,0.585,1.252,0.000,0.000,1.837,144,53,0,0,197
2015,7,WI,13697,North Central Power Co Inc,Final,0.041,0.000,0.000,0.000,0.041,7,0,0,0,7
2015,7,WI,13815,Northwestern Wisconsin Elec Co,Final,0.103,0.062,0.000,0.000,0.165,15,6,0,0,21
2015,7,WI,20847,Wisconsin Electric Power Co,Final,2.634,2.841,0.010,0.000,5.485,433,189,1,0,623
2015,7,WI,20856,Wisconsin Power & Light Co,Final,1.565,1.602,0.000,0.000,3.167,283,155,0,0,438
2015,7,WI,20860,Wisconsin Public Service Corp,Final,1.879,2.262,0.000,0.000,4.141,331,161,0,0,492
2015,7,WI,99999,State Adjustment,Final,3.199,0.443,0.024,.,3.666,.,.,.,.,.
2015,7,WV,733,Appalachian Power Co,Final,0.311,0.310,0.005,0.000,0.626,70,24,1,0,95
2015,7,WV,12796,Monongahela Power Co,Final,0.466,0.232,0.000,0.000,0.698,110,17,0,0,127
2015,7,WV,15263,The Potomac Edison Company,Final,1.445,0.129,0.000,0.000,1.574,215,16,0,0,231
2015,7,WV,20521,Wheeling Power Co,Final,0.156,0.005,0.000,0.000,0.161,18,1,0,0,19
2015,7,WV,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,7,WY,3461,Cheyenne Light Fuel & Power d/b/a Black,Final,0.290,0.064,0.000,0.000,0.354,105,6,0,0,111
2015,7,WY,7222,City of Gillette - (WY),Final,0.016,0.000,0.000,0.000,0.016,2,0,0,0,2
2015,7,WY,8566,High Plains Power Inc,Final,0.173,0.043,0.000,0.000,0.216,34,5,0,0,39
2015,7,WY,11273,Lower Valley Energy Inc,Final,0.190,0.122,0.213,0.000,0.525,50,14,7,0,71
2015,7,WY,14354,PacifiCorp,Final,0.535,0.444,0.000,0.000,0.979,151,50,0,0,201
2015,7,WY,19156,Powder River Energy Corp,Final,0.113,0.072,0.000,0.000,0.185,24,4,0,0,28
2015,7,WY,27058,"High West Energy, Inc",Final,0.124,0.000,0.004,0.000,0.128,62,0,1,0,63
2015,7,WY,99999,State Adjustment,Final,0.318,0.074,.,.,0.392,.,.,.,.,.
2015,8,AK,219,Alaska Power and Telephone Co,Final,0.012,0.011,0.000,0.000,0.023,3,1,0,0,4
2015,8,AK,599,Anchorage Municipal Light and Power,Final,0.025,0.043,0.000,0.000,0.068,9,5,0,0,14
2015,8,AK,3522,Chugach Electric Assn Inc,Final,0.053,0.040,0.000,0.000,0.093,9,7,0,0,16
2015,8,AK,7353,Golden Valley Elec Assn Inc,Final,0.288,0.112,0.019,0.000,0.419,66,15,3,0,84
2015,8,AK,11824,Matanuska Electric Assn Inc,Final,0.158,0.033,0.000,0.000,0.191,45,8,0,0,53
2015,8,AK,19558,Homer Electric Assn Inc,Final,0.227,0.052,0.000,0.000,0.279,68,11,0,0,79
2015,8,AK,99999,State Adjustment,Final,0.038,.,.,.,0.038,.,.,.,.,.
2015,8,AL,195,Alabama Power Co,Final,0.265,0.207,0.040,0.000,0.512,60,17,1,0,78
2015,8,AL,99999,State Adjustment,Final,0.076,.,.,.,0.076,.,.,.,.,.
2015,8,AR,814,Entergy Arkansas Inc,Final,0.536,0.248,0.000,0.000,0.784,116,20,0,0,136
2015,8,AR,817,Arkansas Valley Elec Coop Corp,Final,0.107,0.017,0.000,0.000,0.124,22,1,0,0,23
2015,8,AR,3093,Carroll Electric Coop Corp - (AR),Final,0.417,0.000,0.000,0.000,0.417,82,0,0,0,82
2015,8,AR,5860,Empire District Electric Co,Final,0.012,0.000,0.000,0.000,0.012,1,0,0,0,1
2015,8,AR,6342,First Electric Coop Corp,Final,0.187,0.000,0.000,0.000,0.187,37,0,0,0,37
2015,8,AR,13718,City of North Little Rock - (AR),Final,0.050,1.200,0.000,0.000,1.250,3,5,0,0,8
2015,8,AR,14063,Oklahoma Gas & Electric Co,Final,0.068,0.031,0.000,0.000,0.099,13,4,0,0,17
2015,8,AR,17698,Southwestern Electric Power Co,Final,0.058,0.417,0.000,0.000,0.475,17,14,0,0,31
2015,8,AR,99999,State Adjustment,Final,0.724,0.039,.,.,0.763,.,.,.,.,.
2015,8,AZ,176,Ajo Improvement Co,Final,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3
2015,8,AZ,803,Arizona Public Service Co,Final,209.150,201.930,0.000,0.000,411.080,"35,003","1,162",0,0,"36,165"
2015,8,AZ,12919,Morenci Water and Electric,Final,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3
2015,8,AZ,16572,Salt River Project,Final,96.344,17.433,2.999,0.000,116.776,"14,644",314,52,0,"15,010"
2015,8,AZ,19189,Trico Electric Cooperative Inc,Final,8.232,5.706,0.000,0.000,13.938,"1,235",18,0,0,"1,253"
2015,8,AZ,19728,"UNS Electric, Inc",Final,12.310,3.790,0.620,0.000,16.720,"1,555",89,12,0,"1,656"
2015,8,AZ,21538,"Mohave Electric Cooperative, I",Final,2.996,1.560,0.000,0.000,4.556,444,65,0,0,509
2015,8,AZ,24211,Tucson Electric Power Co,Final,57.786,1.634,70.809,0.000,130.229,"8,407",68,286,0,"8,761"
2015,8,AZ,99999,State Adjustment,Final,12.406,4.356,.,.,16.762,.,.,.,.,.
2015,8,CA,9216,Imperial Irrigation District,Final,10.201,21.495,0.000,0.000,31.696,"1,904",139,0,0,"2,043"
2015,8,CA,11208,Los Angeles Department of Water & Power,Final,81.330,58.860,0.000,0.000,140.190,"16,767",713,0,0,"17,480"
2015,8,CA,12745,Modesto Irrigation District,Final,11.780,6.258,6.665,0.000,24.703,"2,174",69,22,0,"2,265"
2015,8,CA,14328,Pacific Gas & Electric Co,Final,924.831,349.070,373.670,0.000,"1,647.571","185,207","5,513","1,615",0,"192,335"
2015,8,CA,14354,PacifiCorp,Final,1.290,1.265,0.617,0.000,3.172,171,24,8,0,203
2015,8,CA,14534,City of Pasadena - (CA),Final,2.751,3.423,0.000,0.000,6.174,670,42,0,0,712
2015,8,CA,16534,Sacramento Municipal Util Dist,Final,38.578,22.456,14.993,0.000,76.027,"9,978",277,43,0,"10,298"
2015,8,CA,16609,San Diego Gas & Electric Co,Final,309.169,61.985,32.931,0.000,404.085,"61,730","1,185",41,0,"62,956"
2015,8,CA,17609,Southern California Edison Co,Final,691.857,205.735,201.435,0.000,"1,099.027","135,642","3,386",459,0,"139,487"
2015,8,CA,17612,Bear Valley Electric Service,Final,1.085,0.000,0.000,0.000,1.085,196,0,0,0,196
2015,8,CA,19281,Turlock Irrigation District,Final,7.484,0.435,17.047,0.000,24.966,"1,161",29,93,0,"1,283"
2015,8,CA,99999,State Adjustment,Final,43.563,29.257,2.598,.,75.418,.,.,.,.,.
2015,8,CO,3989,City of Colorado Springs - (CO),Final,1.845,4.550,0.000,0.000,6.395,403,68,0,0,471
2015,8,CO,6604,City of Fort Collins - (CO),Final,1.814,0.838,1.380,0.000,4.032,364,51,3,0,418
2015,8,CO,9336,Intermountain Rural Elec Assn,Final,4.591,0.056,0.000,0.000,4.647,775,4,0,0,779
2015,8,CO,12866,Moon Lake Electric Assn Inc,Final,0.000,0.100,0.000,0.000,0.100,0,5,0,0,5
2015,8,CO,15257,"Poudre Valley R  E  A, Inc",Final,1.230,0.114,0.020,0.000,1.364,196,11,1,0,208
2015,8,CO,15466,Public Service Co of Colorado,Final,130.922,108.696,0.624,0.000,240.242,"23,662","2,125",11,0,"25,798"
2015,8,CO,16603,"San Luis Valley R E C, Inc",Final,0.215,0.082,0.030,0.000,0.327,56,9,2,0,67
2015,8,CO,19499,"United Power, Inc",Final,4.832,0.201,0.021,0.000,5.054,788,11,1,0,800
2015,8,CO,27058,"High West Energy, Inc",Final,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1
2015,8,CO,56146,Black Hills/Colorado Elec.Util,Final,3.671,5.911,1.900,0.000,11.482,616,183,2,0,801
2015,8,CO,99999,State Adjustment,Final,16.417,2.478,0.565,.,19.460,.,.,.,.,.
2015,8,CT,4176,Connecticut Light & Power Co,Final,65.971,66.439,9.237,0.000,141.647,"9,769",716,24,0,"10,509"
2015,8,CT,7716,Groton Dept of Utilities - (CT),Final,0.014,0.000,0.000,0.000,0.014,3,0,0,0,3
2015,8,CT,19497,United Illuminating Co,Final,10.067,12.888,1.512,0.000,24.467,"1,628",112,12,0,"1,752"
2015,8,CT,20038,Town of Wallingford - (CT),Final,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5
2015,8,CT,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,8,DC,15270,Potomac Electric Power Co,Final,6.140,4.141,0.000,0.000,10.281,"1,476",97,0,0,"1,573"
2015,8,DC,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,8,DE,5027,Delmarva Power,Final,12.893,10.219,2.505,0.000,25.617,"1,943",196,8,0,"2,147"
2015,8,DE,5070,Delaware Electric Cooperative,Final,3.650,1.729,0.000,0.000,5.379,480,29,0,0,509
2015,8,DE,5335,City of Dover - (DE),Final,0.260,0.866,0.000,0.000,1.126,46,20,0,0,66
2015,8,DE,13519,City of Newark - (DE),Final,0.060,0.000,0.073,0.000,0.133,48,0,6,0,54
2015,8,DE,99999,State Adjustment,Final,0.040,0.499,.,.,0.539,.,.,.,.,.
2015,8,FL,6452,Florida Power & Light Co,Final,18.563,22.254,0.000,0.000,40.817,"3,226",759,0,0,"3,985"
2015,8,FL,6455,"Duke Energy Florida, Inc",Final,12.421,9.522,3.064,0.000,25.007,"2,315",308,7,0,"2,630"
2015,8,FL,6457,Florida Public Utilities Co,Final,0.311,0.000,0.000,0.000,0.311,65,0,0,0,65
2015,8,FL,7801,Gulf Power Co,Final,1.725,0.330,0.000,0.000,2.055,338,109,0,0,447
2015,8,FL,9617,JEA,Final,2.222,0.382,0.000,0.000,2.604,345,27,0,0,372
2015,8,FL,18454,Tampa Electric Co,Final,4.338,4.947,0.000,0.000,9.285,622,101,0,0,723
2015,8,FL,99999,State Adjustment,Final,12.054,9.501,0.186,.,21.741,.,.,.,.,.
2015,8,GA,3916,Cobb Electric Membership Corp,Final,0.196,0.198,0.000,0.000,0.394,31,7,0,0,38
2015,8,GA,99999,State Adjustment,Final,4.343,2.561,1.593,.,8.497,.,.,.,.,.
2015,8,HI,8287,Hawaii Electric Light Co Inc,Final,40.688,14.280,0.000,0.000,54.968,"8,321",505,0,0,"8,826"
2015,8,HI,10071,Kauai Island Utility Cooperative,Final,10.817,6.178,0.000,0.000,16.995,"2,744",242,0,0,"2,986"
2015,8,HI,11843,Maui Electric Co Ltd,Final,42.624,16.203,0.000,0.000,58.827,"7,979",575,0,0,"8,554"
2015,8,HI,19547,Hawaiian Electric Co Inc,Final,174.306,33.236,0.000,0.000,207.542,"37,834",962,0,0,"38,796"
2015,8,HI,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,8,IA,9417,Interstate Power and Light Co,Final,7.143,18.632,0.801,0.000,26.576,765,639,24,0,"1,428"
2015,8,IA,12341,MidAmerican Energy Co,Final,0.874,1.999,2.356,0.000,5.229,142,74,4,0,220
2015,8,IA,99999,State Adjustment,Final,2.496,0.240,0.076,.,2.812,.,.,.,.,.
2015,8,ID,9187,City of Idaho Falls - (ID),Final,0.008,0.042,0.000,0.000,0.050,3,3,0,0,6
2015,8,ID,9191,Idaho Power Co,Final,2.601,1.493,0.040,0.000,4.134,527,99,1,0,627
2015,8,ID,10454,Kootenai Electric Cooperative,Final,0.091,0.000,0.000,0.000,0.091,19,0,0,0,19
2015,8,ID,11273,Lower Valley Energy Inc,Final,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3
2015,8,ID,14354,PacifiCorp,Final,0.591,0.362,0.000,0.000,0.953,127,24,0,0,151
2015,8,ID,20169,Avista Corp,Final,0.165,0.226,0.000,0.000,0.391,36,11,0,0,47
2015,8,ID,99999,State Adjustment,Final,0.099,.,.,.,0.099,.,.,.,.,.
2015,8,IL,4110,Commonwealth Edison Co,Final,2.510,5.360,0.000,0.000,7.870,453,87,0,0,540
2015,8,IL,12341,MidAmerican Energy Co,Final,0.057,2.362,0.000,0.000,2.419,12,5,0,0,17
2015,8,IL,13032,Mt Carmel Public Utility Co,Final,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4
2015,8,IL,56697,Ameren Illinois Company,Final,2.141,1.155,0.000,0.000,3.296,387,117,0,0,504
2015,8,IL,99999,State Adjustment,Final,1.668,0.512,0.130,.,2.310,.,.,.,.,.
2015,8,IN,9273,Indianapolis Power & Light Co,Final,0.278,0.095,0.000,0.000,0.373,62,9,0,0,71
2015,8,IN,9324,Indiana Michigan Power Co,Final,0.424,0.272,0.000,0.000,0.696,81,27,0,0,108
2015,8,IN,13756,Northern Indiana Pub Serv Co,Final,0.394,2.348,0.000,0.000,2.742,80,16,0,0,96
2015,8,IN,15470,"Duke Energy Indiana, LLC",Final,1.652,3.488,0.000,0.000,5.140,300,78,0,0,378
2015,8,IN,17633,Southern Indiana Gas & Elec Co,Final,0.833,0.143,0.000,0.000,0.976,109,11,0,0,120
2015,8,IN,99999,State Adjustment,Final,1.384,0.067,0.016,.,1.467,.,.,.,.,.
2015,8,KS,9996,City of Kansas City - (KS),Final,0.039,0.018,0.000,0.000,0.057,6,2,0,0,8
2015,8,KS,10000,Kansas City Power & Light Co,Final,0.296,0.294,0.000,0.000,0.590,56,15,0,0,71
2015,8,KS,10005,Kansas Gas & Electric Co,Final,0.369,0.403,0.000,0.000,0.772,75,16,0,0,91
2015,8,KS,22500,Westar Energy Inc,Final,1.087,1.395,0.000,0.000,2.482,190,58,0,0,248
2015,8,KS,99999,State Adjustment,Final,0.267,0.035,.,.,0.302,.,.,.,.,.
2015,8,KY,9964,Kenergy Corp,Final,0.056,0.000,0.000,0.000,0.056,9,0,0,0,9
2015,8,KY,10171,Kentucky Utilities Co,Final,0.498,0.183,0.000,0.000,0.681,86,17,0,0,103
2015,8,KY,11249,Louisville Gas & Electric Co,Final,0.619,0.282,0.000,0.000,0.901,167,23,0,0,190
2015,8,KY,17564,South Kentucky Rural E C C,Final,0.047,0.000,0.000,0.000,0.047,9,0,0,0,9
2015,8,KY,19446,Duke Energy Kentucky,Final,0.101,0.483,0.000,0.000,0.584,24,10,0,0,34
2015,8,KY,22053,Kentucky Power Co,Final,0.045,0.094,0.000,0.000,0.139,4,6,0,0,10
2015,8,KY,49998,City of Berea Municipal Utility,Final,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11
2015,8,KY,99999,State Adjustment,Final,0.531,0.193,.,.,0.724,.,.,.,.,.
2015,8,LA,3265,Cleco Power LLC,Final,13.473,1.024,0.000,0.000,14.497,"2,291",96,0,0,"2,387"
2015,8,LA,11241,Entergy Louisiana LLC,Final,36.949,0.581,0.000,0.000,37.530,"6,359",171,0,0,"6,530"
2015,8,LA,13478,Entergy New Orleans Inc,Final,29.516,0.804,0.000,0.000,30.320,"5,732",31,0,0,"5,763"
2015,8,LA,17698,Southwestern Electric Power Co,Final,6.955,0.319,0.000,0.000,7.274,"1,225",118,0,0,"1,343"
2015,8,LA,55936,Entergy Gulf States - LA LLC,Final,9.544,0.845,0.000,0.000,10.389,"1,476",302,0,0,"1,778"
2015,8,LA,99999,State Adjustment,Final,10.466,0.469,.,.,10.935,.,.,.,.,.
2015,8,MA,6374,Fitchburg Gas & Elec Light Co,Final,3.355,5.006,0.602,0.000,8.963,535,18,3,0,556
2015,8,MA,8774,City of Holyoke - (MA),Final,0.024,0.004,0.000,0.000,0.028,3,3,0,0,6
2015,8,MA,11804,Massachusetts Electric Co,Final,90.614,313.164,0.000,0.000,403.778,"14,916","1,917",0,0,"16,833"
2015,8,MA,13206,Nantucket Electric Co,Final,0.073,0.360,0.000,0.000,0.433,16,3,0,0,19
2015,8,MA,15748,Town of Reading - (MA),Final,0.204,0.000,0.915,0.000,1.119,32,0,6,0,38
