seqID,gender,age,ethnicity,hhSize,hhChild,hhTeen,hhElder,hhIncomeAnnual
79492,Male,13,Hispanic,7,1,4,0,3
79493,Female,16,Hispanic,5,0,3,0,6
79494,Male,80,Black,3,0,0,2,15
79495,Male,4,Black,3,1,0,1,5
79496,Male,54,Hispanic,4,0,0,1,77
79497,Female,6,Hispanic,7,1,3,0,6
79498,Female,4,Black,4,2,0,0,7
79499,Female,57,White,5,1,0,0,8
79500,Female,6,White,5,1,2,0,6
79501,Female,63,White,1,0,0,1,14
79502,Male,18,White,4,0,1,0,14
79503,Female,68,Asian,5,1,0,2,14
79504,Male,14,Black,6,0,3,1,15
79505,Female,54,White,2,0,0,0,14
79506,Male,12,Asian,4,0,2,0,77
79507,Male,24,Black,4,1,0,0,12
79508,Male,13,Hispanic,4,0,1,0,6
79509,Male,0,Black,6,3,1,0,7
79510,Female,12,Hispanic,6,0,4,0,5
79511,Female,9,Asian,4,0,2,0,7
79512,Male,45,Black,4,0,1,0,15
79513,Female,0,Asian,4,2,0,0,6
79514,Female,7,White,4,1,1,0,14
79515,Female,72,White,2,0,0,2,8
79516,Male,17,Black,5,0,3,0,10
79517,Female,20,Other,7,1,1,0,6
79518,Female,1,White,5,2,1,0,7
79519,Male,23,White,1,0,0,0,1
79520,Male,3,White,5,1,2,0,15
79521,Male,60,White,3,0,0,1,15
79522,Female,24,Hispanic,7,2,0,0,14
79523,Female,40,Black,2,0,1,0,10
79524,Male,13,Black,3,0,2,0,8
79525,Male,64,Asian,4,0,0,3,6
79526,Male,27,Other,3,1,0,0,9
79527,Female,15,Hispanic,4,0,2,0,6
79528,Female,1,Other,5,2,1,0,6
79529,Male,8,White,6,0,4,0,5
79530,Female,13,Asian,5,0,2,0,14
79531,Male,10,Hispanic,5,0,4,0,2
79532,Male,9,Black,3,0,1,0,6
79533,Male,60,Black,1,0,0,1,3
79534,Male,6,White,5,0,2,1,15
79535,Male,6,Black,6,3,1,0,1
79536,Female,50,Black,2,0,0,0,3
79537,Female,72,White,5,0,0,3,15
79538,Male,3,Black,4,1,1,0,6
79539,Female,18,Hispanic,3,0,0,0,1
79540,Female,3,Asian,3,2,0,0,14
79541,Female,78,Asian,2,0,0,1,15
79542,Male,15,White,4,0,2,0,15
79543,Male,16,White,3,0,2,0,6
79544,Female,52,White,1,0,0,0,8
79545,Female,33,Hispanic,6,0,4,0,4
79546,Female,63,Black,3,0,0,2,77
79547,Male,63,Black,1,0,0,1,2
79548,Female,62,White,2,0,0,2,12
79549,Female,37,White,2,0,1,0,8
79550,Female,24,White,2,1,0,0,1
79551,Female,1,White,3,1,0,0,15
79552,Female,5,Hispanic,7,2,2,0,9
79553,Female,70,White,2,0,0,2,9
79554,Female,48,Hispanic,7,2,1,0,3
79555,Female,2,Black,6,3,0,1,77
79556,Male,13,Hispanic,5,1,2,0,5
79557,Female,73,White,2,0,0,2,5
79558,Male,4,Asian,6,3,1,0,15
79559,Female,17,Asian,3,0,1,2,9
79560,Female,37,Asian,4,1,1,0,15
79561,Female,16,Asian,4,0,2,0,15
79562,Male,1,Asian,5,3,0,0,15
79563,Male,49,Black,5,1,2,0,6
79564,Male,28,Black,4,0,2,0,8
79565,Female,18,Hispanic,4,0,1,0,3
79566,Female,18,White,3,0,0,0,99
79567,Female,62,Hispanic,2,0,0,1,8
79568,Female,19,Black,1,0,0,0,1
79569,Male,44,Asian,4,0,2,0,14
79570,Female,30,Black,5,1,3,0,1
79571,Female,39,White,1,0,0,0,15
79572,Male,15,White,4,0,1,0,15
79573,Male,29,Asian,2,0,0,0,9
79574,Female,48,Hispanic,4,0,0,0,6
79575,Female,47,White,2,0,0,0,3
79576,Male,53,White,2,0,0,0,15
79577,Female,80,White,1,0,0,1,4
79578,Female,16,Hispanic,7,3,3,0,6
79579,Female,71,Hispanic,2,0,0,1,14
79580,Female,0,Hispanic,5,1,3,0,1
79581,Female,31,Hispanic,7,1,4,0,14
79582,Female,5,Other,3,1,1,0,1
79583,Female,10,Hispanic,5,1,3,0,4
79584,Male,0,Hispanic,5,2,1,0,5
79585,Male,32,Black,4,1,1,0,6
79586,Male,65,Black,2,0,0,1,6
79587,Male,8,Hispanic,6,0,3,1,3
79588,Male,18,Hispanic,5,0,1,0,7
79589,Female,24,Hispanic,3,0,0,0,5
79590,Female,20,White,4,0,0,1,7
79591,Female,23,Asian,4,2,0,0,6
79592,Female,4,Other,7,3,1,0,7
79593,Male,59,White,2,0,0,0,NA
79594,Female,69,White,1,0,0,1,3
79595,Male,0,White,2,1,0,0,5
79596,Female,56,Black,4,0,1,1,1
79597,Male,61,White,7,0,3,1,9
79598,Female,14,Hispanic,3,0,1,0,10
79599,Female,80,White,2,0,0,2,8
79600,Male,0,Other,4,2,0,0,8
79601,Male,6,Black,5,0,3,0,7
79602,Female,51,White,1,0,0,0,3
79603,Female,34,White,4,0,2,0,14
79604,Male,2,Hispanic,3,1,0,0,8
79605,Female,22,Hispanic,6,3,0,0,13
79606,Male,44,Hispanic,7,3,2,0,8
79607,Male,52,Hispanic,2,0,0,1,8
79608,Male,56,Black,1,0,0,0,7
79609,Female,11,Other,7,3,4,0,8
79610,Female,66,White,5,2,0,2,9
79611,Male,35,White,2,0,0,0,15
79612,Female,33,White,4,0,2,0,14
79613,Male,76,Hispanic,3,0,0,2,7
79614,Male,5,White,3,1,1,0,77
79615,Male,17,Black,3,0,2,0,1
79616,Female,2,Black,5,1,2,0,6
79617,Male,12,Hispanic,3,0,1,0,5
79618,Female,41,White,3,0,2,0,1
79619,Male,14,White,4,0,2,0,15
79620,Female,22,White,4,2,0,0,5
79621,Female,76,Black,4,0,1,1,2
79622,Male,5,Other,7,3,4,0,8
79623,Female,80,White,2,0,0,1,5
79624,Male,2,Other,4,1,1,0,15
79625,Female,16,Black,5,0,3,1,4
79626,Male,16,White,5,2,1,0,6
79627,Female,41,Hispanic,2,0,1,0,7
79628,Male,4,Hispanic,7,1,2,0,5
79629,Male,70,Hispanic,2,0,0,2,7
79630,Female,59,Asian,2,0,0,0,10
79631,Male,9,Hispanic,6,1,3,0,7
79632,Female,74,Hispanic,2,0,0,2,2
79633,Male,25,White,1,0,0,0,2
79634,Male,43,Asian,3,1,0,0,NA
79635,Female,0,White,5,2,1,0,15
79636,Male,14,White,6,1,3,0,15
79637,Male,78,Other,3,0,0,3,7
79638,Male,42,Black,6,0,3,0,15
79639,Female,61,White,1,0,0,1,3
79640,Female,30,Hispanic,4,1,1,0,6
79641,Male,31,Black,3,0,0,0,6
79642,Male,17,Hispanic,4,0,1,0,77
79643,Male,2,Other,5,2,1,0,5
79644,Male,47,Hispanic,1,0,0,0,2
79645,Female,23,White,4,1,0,1,9
79646,Male,25,White,2,0,0,0,2
79647,Female,12,Black,3,1,1,0,1
79648,Male,62,Black,2,0,0,1,3
79649,Male,20,White,4,0,0,0,14
79650,Male,58,White,4,0,1,0,15
79651,Male,42,Hispanic,6,1,1,0,NA
79652,Male,2,Other,7,1,4,0,6
79653,Female,3,White,3,1,1,0,3
79654,Female,14,Hispanic,6,0,4,0,6
79655,Male,16,Black,5,0,3,0,14
79656,Male,76,White,2,0,0,2,8
79657,Female,6,White,3,0,1,0,7
79658,Female,52,Hispanic,2,0,0,0,7
79659,Female,17,White,4,0,1,0,15
79660,Male,36,Hispanic,6,2,2,0,2
79661,Male,52,Asian,7,1,2,0,15
79662,Male,33,White,5,3,0,0,6
79663,Male,39,Asian,4,1,1,0,10
79664,Male,40,White,5,2,1,1,14
79665,Female,80,White,1,0,0,1,5
79666,Female,4,White,4,1,0,1,9
79667,Male,51,White,4,0,2,0,15
79668,Female,48,White,5,0,2,0,6
79669,Female,32,Hispanic,7,3,2,0,5
79670,Female,3,Black,3,1,1,0,3
79671,Male,31,Black,1,0,0,0,10
79672,Female,69,White,2,0,0,2,10
79673,Male,23,Black,2,0,0,0,7
79674,Female,63,Hispanic,4,1,0,1,7
79675,Female,47,Asian,3,0,0,0,9
79676,Female,6,Hispanic,6,1,3,0,7
79677,Female,68,White,2,0,0,2,6
79678,Male,32,Asian,2,0,0,0,14
79679,Female,4,Asian,7,1,3,0,7
79680,Male,0,Black,4,3,0,0,2
79681,Female,4,Black,5,1,1,0,14
79682,Male,49,Hispanic,4,0,1,2,8
79683,Female,50,Hispanic,6,2,0,0,4
79684,Female,9,Asian,4,1,1,0,15
79685,Female,41,Black,5,1,1,0,6
79686,Female,18,White,3,0,0,0,99
79687,Female,3,Black,3,1,1,0,3
79688,Female,63,White,4,1,0,2,15
79689,Male,16,Other,6,0,4,0,15
79690,Female,80,White,1,0,0,1,12
79691,Male,31,White,2,0,0,0,15
79692,Male,10,Hispanic,4,0,2,0,15
79693,Male,57,White,5,0,2,0,14
79694,Male,0,Hispanic,6,2,2,0,13
79695,Male,16,Hispanic,3,0,1,0,15
79696,Female,34,Asian,2,0,0,0,14
79697,Female,33,Asian,4,1,1,0,15
79698,Female,9,White,3,0,1,0,6
79699,Male,8,Black,7,1,4,1,77
79700,Female,13,White,5,0,3,0,6
79701,Male,18,Hispanic,6,1,1,0,5
79702,Male,5,Hispanic,5,1,3,0,4
79703,Female,0,Hispanic,4,2,0,0,14
79704,Male,7,White,5,1,2,0,15
79705,Male,67,Black,1,0,0,1,6
79706,Female,8,Asian,4,0,2,0,15
79707,Female,31,White,4,1,1,0,15
79708,Male,12,Hispanic,2,0,1,0,1
79709,Male,72,White,2,0,0,2,9
79710,Male,13,White,4,0,2,0,7
79711,Female,7,Asian,4,0,2,0,77
79712,Male,55,White,2,0,0,0,4
79713,Male,14,Black,6,0,4,0,3
79714,Female,52,Hispanic,1,0,0,0,8
79715,Male,55,Black,1,0,0,0,2
79716,Female,4,Black,5,3,1,0,4
79717,Female,41,White,5,0,3,0,15
79718,Male,8,Black,5,0,3,0,7
79719,Female,47,White,4,0,1,0,9
79720,Male,25,White,3,1,0,0,8
79721,Female,40,Asian,5,0,1,1,15
79722,Female,1,Hispanic,7,1,4,0,5
79723,Male,1,White,6,1,4,0,6
79724,Female,16,White,6,1,4,0,6
79725,Female,38,Black,4,0,3,0,9
79726,Male,8,Other,7,0,2,0,15
79727,Male,1,Black,7,1,4,0,4
79728,Female,7,Hispanic,5,1,2,0,6
79729,Female,74,White,1,0,0,1,5
79730,Male,3,Hispanic,3,1,1,0,6
79731,Female,9,Black,3,0,1,0,15
79732,Female,1,Black,6,2,0,0,7
79733,Female,23,Hispanic,3,1,0,0,9
79734,Female,50,White,3,0,0,1,15
79735,Female,12,Hispanic,6,0,4,0,6
79736,Male,1,Black,2,1,0,0,2
79737,Male,19,White,2,0,0,0,99
79738,Male,10,Hispanic,4,0,2,0,14
79739,Female,26,Asian,4,0,0,1,9
79740,Female,62,Black,2,0,0,2,9
79741,Male,22,Hispanic,4,2,0,0,3
79742,Female,12,Hispanic,3,0,1,0,3
79743,Male,2,Black,3,1,0,1,5
79744,Female,66,Hispanic,4,0,0,2,12
79745,Male,16,White,3,0,1,1,15
79746,Male,14,Asian,3,0,1,0,1
79747,Male,1,Black,4,2,0,0,9
79748,Female,13,Asian,3,0,2,0,6
79749,Male,0,White,4,2,0,0,6
79750,Female,56,White,5,0,2,1,NA
79751,Female,51,Black,4,1,1,0,15
79752,Male,18,White,4,0,1,0,6
79753,Male,11,Black,6,1,4,0,5
79754,Male,2,Hispanic,6,1,1,0,8
79755,Female,14,Black,5,1,1,0,14
79756,Male,46,Other,7,2,3,0,1
79757,Female,40,Hispanic,5,1,1,0,15
79758,Male,38,Other,6,0,3,0,6
79759,Female,2,Hispanic,4,1,1,0,7
79760,Female,35,Black,3,0,1,0,15
79761,Female,49,Hispanic,6,0,2,0,12
79762,Male,56,Asian,4,0,0,0,7
79763,Male,59,White,2,0,0,0,15
79764,Female,69,White,2,0,0,2,77
79765,Female,1,White,3,1,0,0,15
79766,Male,5,Black,5,2,2,0,4
79767,Female,10,Hispanic,4,0,2,0,7
79768,Male,57,Black,2,0,0,0,12
79769,Male,6,Hispanic,3,0,1,1,8
79770,Male,9,Hispanic,4,0,3,0,4
79771,Female,14,Hispanic,6,2,2,0,14
79772,Male,11,Black,2,0,1,0,5
79773,Female,48,Other,5,1,1,0,4
79774,Female,38,White,4,0,2,0,9
79775,Male,1,White,4,2,0,0,6
79776,Female,46,Hispanic,3,0,0,1,6
79777,Male,25,White,3,0,0,1,13
79778,Female,62,White,4,0,0,2,9
79779,Male,52,Hispanic,2,0,0,1,4
79780,Male,11,White,3,0,2,0,8
79781,Female,6,Black,4,0,2,0,15
79782,Male,30,White,3,0,0,0,5
79783,Female,17,Hispanic,4,1,2,0,77
79784,Female,40,White,2,0,0,0,15
79785,Male,11,Black,3,0,2,0,6
79786,Male,12,Hispanic,5,1,2,0,9
79787,Male,10,Black,4,1,2,0,15
79788,Male,45,Hispanic,2,0,0,0,12
79789,Male,25,White,2,0,0,0,10
79790,Female,2,Black,4,1,1,0,4
79791,Male,7,White,5,0,2,0,15
79792,Female,13,White,6,0,4,0,10
79793,Male,52,White,5,0,1,0,15
79794,Male,29,White,1,0,0,0,7
79795,Female,66,Asian,2,0,0,2,8
79796,Female,0,Black,3,1,0,0,6
79797,Male,5,White,4,1,1,0,15
79798,Female,26,White,2,0,0,0,2
79799,Male,33,Hispanic,3,1,0,0,15
79800,Female,55,White,2,0,0,0,7
79801,Male,80,White,1,0,0,1,3
79802,Male,22,Asian,5,0,0,0,15
79803,Male,1,Hispanic,3,1,0,0,4
79804,Female,20,White,3,0,0,0,15
79805,Female,51,Hispanic,2,0,0,0,6
79806,Female,19,Hispanic,7,0,1,0,12
79807,Male,17,White,4,0,2,0,14
79808,Female,33,Black,5,2,2,0,3
79809,Male,38,Black,1,0,0,0,9
79810,Male,75,Asian,3,0,0,1,15
79811,Male,8,Black,4,1,2,0,15
79812,Male,65,White,7,0,3,2,7
79813,Female,46,White,2,0,0,0,4
79814,Male,75,Black,1,0,0,1,2
79815,Male,49,White,5,0,1,0,15
79816,Male,78,Hispanic,2,0,0,2,6
79817,Male,4,White,5,1,2,0,9
79818,Male,10,White,4,0,2,0,14
79819,Female,80,White,2,0,0,2,14
79820,Female,18,Hispanic,7,1,4,0,3
79821,Male,55,Hispanic,4,0,2,0,5
79822,Female,15,Black,5,0,3,0,7
79823,Male,47,Black,2,0,0,0,14
79824,Male,41,Black,3,0,0,2,9
79825,Male,70,Black,1,0,0,1,7
79826,Female,7,Hispanic,7,0,4,0,77
79827,Female,4,Other,3,2,0,0,6
79828,Male,10,Hispanic,4,0,2,0,14
79829,Male,47,Hispanic,3,1,0,0,5
79830,Male,9,White,5,2,1,0,6
79831,Male,44,White,7,0,4,0,7
79832,Male,57,White,2,0,0,1,5
79833,Male,54,Asian,7,1,2,0,15
79834,Female,40,Hispanic,5,2,0,0,7
79835,Male,37,White,3,1,1,0,3
79836,Male,18,Hispanic,5,0,2,0,15
79837,Female,39,Hispanic,3,1,0,0,15
79838,Female,60,White,1,0,0,1,2
79839,Female,2,Hispanic,4,1,0,0,9
79840,Female,80,White,2,0,0,1,5
79841,Male,70,White,3,0,0,2,15
79842,Male,2,Other,5,3,0,0,5
79843,Female,49,White,1,0,0,0,8
79844,Female,43,Hispanic,3,0,1,0,NA
79845,Female,45,White,3,0,1,0,9
79846,Male,39,Asian,3,0,1,0,15
79847,Female,43,Hispanic,4,0,2,0,14
79848,Male,26,White,2,0,0,1,15
79849,Female,75,White,2,0,0,2,10
79850,Female,39,Black,7,0,4,0,15
79851,Female,5,Black,5,2,0,0,15
79852,Male,10,White,4,0,2,0,77
79853,Male,65,White,2,0,0,2,14
79854,Male,45,Hispanic,2,0,0,0,8
79855,Female,10,Black,6,0,3,0,12
79856,Male,8,Black,6,1,3,0,14
79857,Female,41,Hispanic,4,1,1,0,2
79858,Female,4,Hispanic,5,1,1,1,7
79859,Female,52,Black,5,0,0,0,7
79860,Male,17,Black,2,0,1,0,10
79861,Female,6,Hispanic,3,0,1,0,1
79862,Male,17,Hispanic,3,0,1,0,6
79863,Male,45,Hispanic,4,0,0,0,12
79864,Female,59,Other,1,0,0,0,2
79865,Female,4,White,4,1,1,0,15
79866,Female,6,Black,3,0,1,0,13
79867,Female,0,Black,3,2,0,0,3
79868,Male,30,Hispanic,5,2,0,1,14
79869,Male,7,White,5,2,1,0,10
79870,Female,39,Asian,5,2,1,0,15
79871,Male,45,White,4,0,0,0,NA
79872,Male,54,White,2,0,0,0,14
79873,Female,42,Hispanic,6,0,3,0,8
79874,Female,2,White,7,2,0,1,14
79875,Female,6,Black,3,0,1,0,8
79876,Female,9,Hispanic,6,0,3,0,99
79877,Female,31,Black,7,2,3,2,5
79878,Female,77,White,3,0,0,2,9
79879,Female,15,Black,6,1,3,0,4
79880,Female,64,Asian,3,0,0,2,7
79881,Female,62,Black,2,0,0,1,10
79882,Male,10,Hispanic,6,1,2,0,8
79883,Female,35,Hispanic,4,1,1,0,9
79884,Female,62,White,1,0,0,1,4
79885,Male,69,White,1,0,0,1,3
79886,Female,43,White,4,0,1,0,9
79887,Male,69,Black,1,0,0,1,2
79888,Male,30,Asian,1,0,0,0,15
79889,Female,76,White,7,2,0,1,14
79890,Male,41,Black,4,0,2,0,15
79891,Male,62,Black,1,0,0,1,5
79892,Female,11,White,5,0,3,0,14
79893,Male,1,Asian,3,1,0,0,10
79894,Male,58,White,4,0,1,0,15
79895,Male,19,Black,2,0,0,1,3
79896,Male,22,Hispanic,7,0,4,0,14
79897,Male,45,Black,7,2,3,0,12
79898,Male,29,Asian,7,3,0,0,8
79899,Male,37,Hispanic,5,1,2,0,14
79900,Female,63,Asian,6,0,0,1,NA
79901,Male,23,White,3,0,0,0,15
79902,Female,30,White,4,0,1,1,15
79903,Female,6,Hispanic,3,0,1,0,14
79904,Female,77,Black,3,0,0,1,4
79905,Male,5,White,6,1,3,0,14
79906,Female,50,Black,3,0,2,0,6
79907,Female,0,White,6,3,0,1,10
79908,Male,19,Hispanic,7,1,3,0,6
79909,Female,0,White,4,1,0,0,12
79910,Male,14,White,2,0,1,0,6
79911,Female,16,Black,3,0,1,0,7
79912,Female,20,Other,2,0,0,0,5
79913,Male,63,White,1,0,0,1,6
79914,Female,16,Hispanic,6,0,3,0,12
79915,Male,64,Hispanic,2,0,0,2,8
79916,Female,55,Asian,2,0,0,0,14
79917,Female,66,White,4,0,1,2,6
79918,Male,70,White,2,0,0,2,1
79919,Female,62,Hispanic,1,0,0,1,4
79920,Male,59,Asian,3,0,0,1,4
79921,Female,43,Asian,5,0,3,0,14
79922,Female,10,Hispanic,3,0,1,0,7
79923,Male,50,Hispanic,3,0,0,1,10
79924,Male,59,Hispanic,2,0,0,0,6
79925,Male,49,Hispanic,1,0,0,0,9
79926,Female,28,Hispanic,2,0,0,0,7
79927,Female,37,Black,6,1,4,0,5
79928,Female,67,White,4,0,0,2,15
79929,Female,60,Hispanic,5,0,2,1,4
79930,Female,13,Black,7,1,4,1,77
79931,Female,2,White,7,1,0,0,5
79932,Male,22,Hispanic,6,2,0,0,8
79933,Female,72,Hispanic,6,0,4,2,NA
79934,Female,44,White,2,0,1,0,6
79935,Male,4,Black,4,2,1,0,6
79936,Male,55,White,2,0,0,0,7
79937,Female,80,White,1,0,0,1,4
79938,Male,31,Black,2,0,0,0,9
79939,Female,47,White,4,0,2,0,15
79940,Female,26,Hispanic,4,1,0,0,4
79941,Female,14,White,2,0,1,0,6
79942,Male,54,White,5,0,2,0,5
79943,Female,17,Asian,3,0,2,0,99
79944,Female,58,Black,2,0,0,1,3
79945,Female,0,Black,4,2,0,0,13
79946,Female,43,Hispanic,4,0,2,0,15
79947,Female,2,Hispanic,4,2,0,0,15
79948,Female,6,Hispanic,4,0,2,0,15
79949,Male,72,Asian,5,1,0,2,14
79950,Female,37,Hispanic,6,1,0,1,10
79951,Female,72,White,2,0,0,2,7
79952,Male,55,Hispanic,2,0,0,0,5
79953,Male,19,Black,6,0,3,0,5
79954,Male,80,White,1,0,0,1,10
79955,Male,37,Asian,2,0,0,0,15
79956,Male,49,White,4,0,0,2,1
79957,Female,52,White,1,0,0,0,9
79958,Female,70,White,2,0,0,2,15
79959,Female,19,Black,2,0,0,0,13
79960,Female,26,White,3,1,0,0,10
79961,Female,6,White,4,0,2,0,15
79962,Male,24,White,3,0,0,0,12
79963,Male,25,Black,3,0,0,2,14
79964,Female,10,Hispanic,6,0,3,0,5
79965,Female,50,White,4,0,0,1,15
79966,Male,0,Other,3,1,0,0,14
79967,Female,52,White,2,0,0,0,5
79968,Female,8,White,7,1,4,0,8
79969,Female,52,White,6,0,0,2,10
79970,Male,71,Black,1,0,0,1,3
79971,Female,4,White,4,2,0,0,15
79972,Female,34,Asian,7,1,3,0,7
79973,Female,17,Asian,4,0,2,0,12
79974,Female,55,White,3,0,0,0,6
79975,Male,1,Hispanic,5,2,1,0,9
79976,Male,1,Other,4,2,0,0,15
79977,Male,74,White,1,0,0,1,14
79978,Female,37,Black,1,0,0,0,7
79979,Male,80,Hispanic,2,0,0,1,6
79980,Male,47,White,3,0,1,0,5
79981,Male,1,Black,5,1,0,2,7
79982,Male,45,Hispanic,1,0,0,0,7
79983,Female,0,Other,4,1,0,0,6
79984,Female,4,Hispanic,7,3,2,0,5
79985,Male,36,White,2,0,0,0,15
79986,Male,2,White,3,1,0,0,7
79987,Female,66,Hispanic,2,0,0,1,2
79988,Male,57,Black,1,0,0,0,2
79989,Female,42,Hispanic,2,0,0,0,9
79990,Male,5,Black,7,1,4,0,5
79991,Male,10,White,4,0,2,0,15
79992,Male,33,White,3,1,0,0,10
79993,Female,15,Black,6,0,3,0,5
79994,Male,19,Hispanic,7,1,1,0,5
79995,Female,15,Other,4,0,1,0,15
79996,Male,22,White,4,0,1,0,15
79997,Female,11,Hispanic,7,2,4,0,6
79998,Female,43,Hispanic,6,1,1,0,7
79999,Female,49,Asian,5,0,0,0,7
80000,Female,26,Black,3,1,1,0,2
80001,Female,17,Black,4,0,2,0,9
80002,Male,55,White,5,1,0,0,8
80003,Female,9,Asian,4,1,1,0,8
80004,Male,17,White,5,0,3,0,7
80005,Female,40,Hispanic,4,0,3,0,4
80006,Male,47,Black,3,0,0,2,9
80007,Male,73,Black,1,0,0,1,2
80008,Female,67,Hispanic,1,0,0,1,77
80009,Female,42,White,6,0,4,0,10
80010,Male,39,Black,6,0,3,0,15
80011,Female,2,White,5,1,2,0,12
80012,Male,1,Other,6,2,0,0,4
80013,Female,62,Hispanic,2,0,0,2,10
80014,Male,80,White,4,0,0,2,15
80015,Male,48,White,3,0,1,1,15
80016,Male,40,Hispanic,6,2,1,0,5
80017,Male,28,White,6,2,0,1,5
80018,Male,10,Other,5,1,2,1,13
80019,Male,44,White,7,0,0,2,5
80020,Female,31,Black,4,0,1,0,8
80021,Female,16,Other,5,0,1,1,77
80022,Male,21,Hispanic,4,0,2,0,5
80023,Female,80,White,2,0,0,2,8
80024,Female,48,Hispanic,3,0,1,0,7
80025,Female,25,White,3,1,0,0,5
80026,Female,55,White,3,0,1,0,10
80027,Female,32,Hispanic,7,0,0,0,10
80028,Female,54,White,2,0,0,0,15
80029,Male,7,White,4,0,2,0,15
80030,Male,63,Asian,2,0,0,2,15
80031,Male,33,Black,3,0,1,0,6
80032,Male,11,Hispanic,4,0,1,0,15
80033,Male,41,White,5,0,3,0,6
80034,Female,39,White,1,0,0,0,7
80035,Male,4,White,7,2,3,0,7
80036,Female,16,Hispanic,4,0,2,0,5
80037,Male,64,Hispanic,2,0,0,2,9
80038,Male,38,White,5,0,2,1,12
80039,Male,3,Asian,5,1,1,0,12
80040,Female,70,Black,1,0,0,1,2
80041,Female,42,Hispanic,4,0,2,0,5
80042,Female,10,White,4,0,2,0,77
80043,Female,38,White,5,1,1,0,5
80044,Male,77,White,2,0,0,2,15
80045,Male,3,Black,6,1,2,0,14
80046,Female,1,Hispanic,6,2,0,0,4
80047,Female,22,Hispanic,5,0,2,1,6
80048,Male,24,White,4,0,1,0,15
80049,Female,59,White,3,0,0,1,15
80050,Male,8,White,4,1,1,0,15
80051,Female,33,White,2,0,0,0,15
80052,Female,62,Other,7,2,0,1,77
80053,Male,16,Black,3,0,2,0,6
80054,Male,13,Hispanic,6,0,1,1,6
80055,Female,44,Hispanic,6,1,1,0,8
80056,Female,41,White,6,2,2,0,10
80057,Female,34,White,4,2,0,0,14
80058,Male,39,White,1,0,0,0,4
80059,Female,47,Asian,4,0,2,0,5
80060,Female,42,Hispanic,4,0,2,0,15
80061,Female,50,Black,4,0,0,0,15
80062,Male,34,White,5,2,1,0,6
80063,Male,80,Black,3,0,0,2,9
80064,Male,32,Asian,3,1,0,0,5
80065,Male,2,Hispanic,7,2,4,0,6
80066,Female,60,White,1,0,0,1,14
80067,Male,65,Hispanic,1,0,0,1,1
80068,Female,9,Asian,7,2,2,1,5
80069,Male,10,Black,5,0,3,0,7
80070,Female,1,White,3,1,0,1,15
80071,Female,66,Black,1,0,0,1,3
80072,Female,80,White,1,0,0,1,5
80073,Female,57,Asian,2,0,0,0,8
80074,Female,10,Hispanic,5,1,2,0,7
80075,Male,32,Asian,2,0,0,0,15
80076,Female,2,Hispanic,4,1,1,0,4
80077,Female,12,White,4,0,2,0,15
80078,Male,80,Asian,3,0,2,1,3
80079,Male,26,White,3,0,0,0,12
80080,Female,70,White,2,0,0,2,15
80081,Female,1,Hispanic,7,1,4,0,14
80082,Female,79,White,1,0,0,1,8
80083,Male,41,Hispanic,5,0,3,0,6
80084,Female,80,White,2,0,0,2,7
80085,Male,7,Black,5,1,3,0,6
80086,Female,0,Hispanic,4,1,1,0,7
80087,Female,30,Black,4,0,2,0,15
80088,Male,22,Hispanic,6,3,0,0,13
80089,Female,51,Hispanic,7,1,4,0,3
80090,Female,0,White,4,2,0,0,15
80091,Male,65,Hispanic,2,0,0,2,8
80092,Female,65,Asian,2,0,0,2,8
80093,Female,8,Asian,7,0,3,2,15
80094,Female,69,Asian,4,0,0,2,9
80095,Female,24,White,3,0,0,0,15
80096,Female,57,Hispanic,3,0,0,1,99
80097,Male,48,White,4,0,0,0,15
80098,Male,15,Hispanic,7,0,3,0,7
80099,Male,80,White,1,0,0,1,10
80100,Male,30,White,2,0,0,0,14
80101,Male,29,Other,2,0,0,0,10
80102,Female,57,Black,1,0,0,0,7
80103,Male,53,Black,3,0,0,2,14
80104,Male,11,Hispanic,4,1,1,0,6
80105,Male,62,Black,3,0,0,1,6
80106,Female,19,Hispanic,6,0,1,1,6
80107,Female,44,White,5,0,2,1,15
80108,Female,4,Hispanic,7,3,2,0,5
80109,Female,33,White,4,2,0,0,14
80110,Female,20,White,5,0,1,0,15
80111,Female,18,Black,7,2,3,0,12
80112,Male,60,Black,2,0,0,2,12
80113,Male,1,White,4,1,0,1,3
80114,Female,60,Black,1,0,0,1,3
80115,Male,80,Black,2,0,0,2,5
80116,Female,61,Black,2,0,0,2,1
80117,Male,0,Black,3,1,0,1,8
80118,Female,8,White,4,1,1,0,8
80119,Female,80,White,2,0,0,2,10
80120,Female,65,White,3,1,0,1,3
80121,Male,68,Asian,5,0,1,1,77
80122,Female,56,White,1,0,0,0,3
80123,Male,71,Black,3,0,1,1,9
80124,Male,70,White,1,0,0,1,3
80125,Female,40,Black,4,0,1,1,5
80126,Male,37,White,3,0,2,0,5
80127,Male,57,White,2,0,0,0,15
80128,Female,22,White,5,0,2,0,5
80129,Male,76,White,2,0,0,2,14
80130,Male,51,Other,5,2,1,0,15
80131,Female,34,White,2,0,1,0,2
80132,Male,37,Asian,2,0,0,0,NA
80133,Male,80,Black,4,0,0,2,15
80134,Female,18,Hispanic,5,0,2,0,6
80135,Female,22,White,3,1,0,0,77
80136,Male,65,Hispanic,7,1,2,2,5
80137,Male,30,Asian,2,0,0,0,7
80138,Female,55,White,2,0,1,0,6
